Time,Day,Price( $ per kWh),PV (W),Temperature in LA in 2012 (Celsius),Office_Elizabeth,Office_Ellie,Office_Evelyn,Office_Eileen,Office_Bobbi,Office_Benjamin,Office_Bianca,Office_Benthe,Office_Brian,Office_Bryon
2012-06-15 06:00:00+00:00,Friday,0.0764,496.503,17.2,2.744875,8.013316667,127.066775,56.20668333,89.05,76,86.47975,244.75,124.2405,395.2
2012-06-15 07:00:00+00:00,Friday,0.0764,340.24,17.2,8.549,7.918483333,125.3638167,56.26830833,91.025,62,81.1645,228.25,114.8255,405.875
2012-06-15 08:00:00+00:00,Friday,0.13583,927.536,16.7,6.675808333,7.82365,128.3112333,56.946225,83.95,53.75,73.98875,134.75,107.22325,394.225
2012-06-15 09:00:00+00:00,Friday,0.13583,2397.538,16.7,9.381425,8.2504,153.9865667,54.17289167,73.5,54.75,74.451,132.25,93.96075,369.125
2012-06-15 10:00:00+00:00,Friday,0.13583,2684.885,16.7,9.196833333,17.44914167,219.8123917,62.184775,77.55,53,74.7545,139.25,93.90575,344.425
2012-06-15 11:00:00+00:00,Friday,0.13583,2844.826,16.7,14.75241667,20.53121667,281.5773083,69.02573333,68.125,51.75,20.61475,134.75,87.1175,361.2
2012-06-15 12:00:00+00:00,Friday,0.30269,2952.152,16.7,11.2217,22.14333333,305.2877167,88.31595,65.425,47.5,18.2845,138,90.29325,355.45
2012-06-15 13:00:00+00:00,Friday,0.30269,2809.812,16.7,10.94483333,23.28131667,320.2868333,95.403425,55.4,48,17.143,133.5,90.71325,344.175
2012-06-15 14:00:00+00:00,Friday,0.30269,2571.923,17.2,11.994725,25.65211667,319.5663417,98.85471667,48.5,45.5,18.15075,127.75,93.67375,345.25
2012-06-15 15:00:00+00:00,Friday,0.30269,2092.297,17.8,12.71840833,27.07461667,323.16875,98.05351667,46.95,45.75,16.42525,119.5,88.72775,327.675
2012-06-15 16:00:00+00:00,Friday,0.30269,1459.169,18.3,12.905725,26.69528333,320.286825,84.80305,48.2,45.5,17.343,119.75,86.2125,342.15
2012-06-15 17:00:00+00:00,Friday,0.30269,714.562,20,13.03914167,27.0272,318.7148833,84.063475,48.55,46.75,17.861,120,85.97425,336.425
2012-06-15 18:00:00+00:00,Friday,0.13583,147.824,21,13.2356,26.83753333,316.0294333,84.679775,49.35,44,17.03225,143.75,89.27925,338
2012-06-15 19:00:00+00:00,Friday,0.13583,0,21.7,13.73631667,26.41078333,328.8016083,85.78910833,53.675,44.75,16.6525,140.5,86.4945,340.825
2012-06-15 20:00:00+00:00,Friday,0.13583,0,22.2,13.111325,25.84178333,324.8717083,82.83088333,65.45,48.5,16.18775,142.25,85.77075,328.65
2012-06-15 21:00:00+00:00,Friday,0.0764,0,21.7,7.490875,23.80286667,302.4712917,72.66191667,71.375,56.75,72.139,174.75,87.35325,343.65
2012-06-15 22:00:00+00:00,Friday,0.0764,0,21.1,10.99050833,11.71178333,200.4903833,55.71361667,75.65,63.25,83.832,221.5,90.403,345.15
2012-06-15 23:00:00+00:00,Friday,0.0764,0,20,8.284008333,9.3884,167.413725,51.214625,79.3,71.5,89.664,242.75,100.3145,367.025
2012-06-16 00:00:00+00:00,Saturday,0.0764,0,20,6.889633333,8.487483333,155.493025,49.73550833,81.45,72.25,89.47275,245.75,126.957,378.575
2012-06-16 01:00:00+00:00,Saturday,0.0764,0,18.3,6.58535,8.67715,150.6461667,53.06353333,82.9,70,88.111,258,119.7025,411.175
2012-06-16 02:00:00+00:00,Saturday,0.0764,0,17.8,3.361666667,8.202983333,144.3583083,63.23250833,80.65,72,84.1545,263.25,122.601,385.5
2012-06-16 03:00:00+00:00,Saturday,0.0764,0,18.3,2.867333333,8.440066667,145.5372833,59.288175,85.85,74.5,90.84775,255.5,120.39875,420.375
2012-06-16 04:00:00+00:00,Saturday,0.0764,0,17.8,2.732091667,8.8194,140.428425,56.76134167,86.3,77.75,85.49375,247,119.0925,415.9
2012-06-16 05:00:00+00:00,Saturday,0.0764,84.453,17.8,2.730275,8.866816667,139.2494417,56.57646667,80.6,76.25,84.373,244.75,119.7775,421.75
2012-06-16 06:00:00+00:00,Saturday,0.0764,501.486,17.2,2.722958333,8.060733333,136.3675417,56.14505833,78,71.5,84.794,247.25,116.8045,434.25
2012-06-16 07:00:00+00:00,Saturday,0.0764,629.319,17.2,2.706466667,8.155566667,132.9375333,55.84384167,71.425,57.75,80.168,226.75,110.19225,406.175
2012-06-16 08:00:00+00:00,Saturday,0.0764,1935.423,17.2,2.721141667,7.918483333,126.8047667,55.89850833,71.275,53.75,74.549,132,100.07775,381.425
2012-06-16 09:00:00+00:00,Saturday,0.0764,2437.58,17.2,2.852716667,8.060733333,123.92285,48.872675,65.9,52,71.78575,132,85.97175,360
2012-06-16 10:00:00+00:00,Saturday,0.0764,2781.439,17.8,2.712,7.82365,128.7697167,47.20866667,61.85,53.5,73.85525,134.5,87.569,340.075
2012-06-16 11:00:00+00:00,Saturday,0.0764,2943.187,16.7,2.03035,8.202983333,140.1009167,44.37369167,61.85,51.5,17.713,133.5,94.87425,340.1
2012-06-16 12:00:00+00:00,Saturday,0.0764,2949.923,16.7,18.1689,18.96645833,161.9118583,48.0715,67.525,50,17.5215,136.25,91.7715,344.25
2012-06-16 13:00:00+00:00,Saturday,0.0764,2898.049,16.7,11.961825,20.1993,164.9902833,44.681825,61.65,47.25,17.08875,134,89.0295,347.05
2012-06-16 14:00:00+00:00,Saturday,0.0764,2591.948,18.3,12.287125,18.25521667,168.3961917,44.8667,55.65,47.75,18.4845,123.75,87.608,348.95
2012-06-16 15:00:00+00:00,Saturday,0.0764,2116.464,19.4,12.25515,18.68196667,170.0991583,45.60408333,54.925,45.25,16.85675,119.75,88.032,342.925
2012-06-16 16:00:00+00:00,Saturday,0.0764,1466.349,21,12.16101667,19.81996667,177.3039667,40.92240833,48.375,45.25,16.24725,118,84.69,336.175
2012-06-16 17:00:00+00:00,Saturday,0.0764,722.651,22.8,2.951408333,9.1513,157.0649917,40.36773333,47.675,45.25,15.287,118.25,85.1485,344.65
2012-06-16 18:00:00+00:00,Saturday,0.0764,155.758,22.8,1.933483333,7.159816667,158.37495,40.42936667,47.025,44.75,15.8475,120,86.44575,332.9
2012-06-16 19:00:00+00:00,Saturday,0.0764,0,22.8,1.907916667,7.017566667,147.9607083,39.99795,61.375,46.5,14.95525,118.25,86.04475,339.925
2012-06-16 20:00:00+00:00,Saturday,0.0764,0,22.2,1.966383333,6.875316667,142.851875,40.86075833,51.5,45.25,15.2165,116,89.62025,345.05
2012-06-16 21:00:00+00:00,Saturday,0.0764,0,22.2,1.909725,7.207233333,140.624925,40.30609167,52.525,48,15.0135,117.5,86.06775,337.875
2012-06-16 22:00:00+00:00,Saturday,0.0764,0,21.1,1.935325,6.922733333,138.0704833,40.49098333,52.65,50.75,68.704,127.25,85.62,357.15
2012-06-16 23:00:00+00:00,Saturday,0.0764,0,20.6,2.311783333,7.159816667,138.4634833,40.30610833,69.625,50.5,66.6445,195.25,90.2325,362.425
2012-06-17 00:00:00+00:00,Sunday,0.0764,0,19.4,2.832633333,7.064983333,138.7254917,39.99796667,62.525,51.25,68.469,210,94.15875,405.225
2012-06-17 01:00:00+00:00,Sunday,0.0764,0,18.3,2.845425,6.922733333,139.7734417,39.44330833,60.15,52.25,65.9865,207.5,90.40325,428.475
2012-06-17 02:00:00+00:00,Sunday,0.0764,0,18,2.839925,6.97015,136.564025,39.38165833,69.15,51.5,66.308,196.75,93.10525,438.7
2012-06-17 03:00:00+00:00,Sunday,0.0764,0,17.2,2.856366667,6.922733333,133.8130917,45.79119167,56.325,51.25,66.33625,194,96.344,422.7
2012-06-17 04:00:00+00:00,Sunday,0.0764,0,17.2,2.721133333,7.064983333,135.71255,57.31600833,64.9,51.5,18.61275,120.25,91.84125,412
2012-06-17 05:00:00+00:00,Sunday,0.0764,88.383,17.2,2.719291667,6.8279,134.599075,57.31601667,54.975,51.75,18.22225,119,94.23725,410.225
2012-06-17 06:00:00+00:00,Sunday,0.0764,501.185,16.7,2.746733333,6.922733333,134.9265667,57.25438333,52.275,47.25,17.161,116.75,92.02575,411.7
2012-06-17 07:00:00+00:00,Sunday,0.0764,1264.626,17,2.710166667,6.8279,133.0271,57.37763333,50.5,45.75,18.4595,115.75,95.79825,407.475
2012-06-17 08:00:00+00:00,Sunday,0.0764,1970.173,17,2.7065,6.97015,132.8306083,51.27625,70.975,44.5,18.1805,113.75,93.68075,407.325
2012-06-17 09:00:00+00:00,Sunday,0.0764,2502.157,16.1,2.856375,6.780483333,133.6820917,40.552625,50.725,46.5,16.19225,113,90.741,404.225
2012-06-17 10:00:00+00:00,Sunday,0.0764,2868.418,16.1,2.686408333,6.922733333,129.6212,39.44329167,50.05,45,16.4255,113,93.2075,361.35
2012-06-17 11:00:00+00:00,Sunday,0.0764,3098.541,15.6,1.986483333,6.97015,125.5603083,38.14903333,51.575,47.25,16.2135,112.75,93.90525,377.975
2012-06-17 12:00:00+00:00,Sunday,0.0764,2702.452,16,1.946291667,6.875316667,127.19775,38.58045833,52.35,48.25,17.16525,114,92.413,366
2012-06-17 13:00:00+00:00,Sunday,0.0764,2981.804,16.7,1.93165,7.017566667,128.5077167,38.2723,50.95,48.5,17.02575,110.5,89.79225,350.775
2012-06-17 14:00:00+00:00,Sunday,0.0764,2662.418,18,1.9408,6.638233333,131.062175,38.333925,55.825,46,16.63225,110.5,91.05175,363.675
2012-06-17 15:00:00+00:00,Sunday,0.0764,2157.481,20,1.946283333,6.780483333,138.5289917,38.27229167,47.575,48,16.4835,120.5,85.476,362.1
2012-06-17 16:00:00+00:00,Sunday,0.0764,1486.522,21.7,1.979166667,6.638233333,141.2799167,38.76536667,48.225,48.75,16.3065,119.5,83.81275,361.85
2012-06-17 17:00:00+00:00,Sunday,0.0764,730.137,22.8,1.955408333,6.733066667,142.327875,38.88861667,46.25,47.25,16.195,117.75,89.14075,346.575
2012-06-17 18:00:00+00:00,Sunday,0.0764,149.82,23.9,1.928008333,6.780483333,139.31495,38.76536667,47.7,46.25,16.2915,118.25,90.62325,356.75
2012-06-17 19:00:00+00:00,Sunday,0.0764,0,23.9,1.928008333,6.780483333,137.1534917,39.01186667,61.075,50,16.4545,118.75,85.9605,362.075
2012-06-17 20:00:00+00:00,Sunday,0.0764,0,23.9,1.915208333,6.97015,131.3241583,38.76536667,59.45,47.25,16.26575,119.5,87.5585,357.55
2012-06-17 21:00:00+00:00,Sunday,0.0764,0,22.8,1.940783333,6.590816667,135.7125583,38.888625,51.625,47.75,15.714,119.25,86.45825,354.15
2012-06-17 22:00:00+00:00,Sunday,0.0764,0,21.7,1.917041667,7.3969,127.9837667,38.6421,56.15,45.25,16.7315,121.25,88.37075,364.55
2012-06-17 23:00:00+00:00,Sunday,0.0764,0,21.7,2.322758333,7.207233333,127.7217667,38.703725,51.65,49,70.38225,184.5,89.451,362.85
2012-06-18 00:00:00+00:00,Monday,0.0764,0,19.4,2.865516667,6.875316667,128.3767333,38.58046667,50.975,51.75,70.69825,196.5,90.37075,361.425
2012-06-18 01:00:00+00:00,Monday,0.0764,0,18,2.8308,6.922733333,131.58615,44.62019167,51.75,53,72.001,200.75,88.604,362.05
2012-06-18 02:00:00+00:00,Monday,0.0764,0,17.2,2.896566667,7.25465,129.0972167,56.14504167,63.05,50.5,16.90075,199,91.004,360.65
2012-06-18 03:00:00+00:00,Monday,0.0764,0,16.7,2.857308333,6.875316667,128.2457167,56.02178333,75.025,53.75,18.8755,197.75,88.958,354.7
2012-06-18 04:00:00+00:00,Monday,0.0764,0,16.7,2.715641667,6.97015,128.3112333,55.898525,77.125,51.5,19.36175,123.25,87.24175,365.775
2012-06-18 05:00:00+00:00,Monday,0.0764,87.971,16.1,2.711991667,6.875316667,124.7743083,55.89850833,76.225,46.5,18.811,123.25,94.75675,358.725
2012-06-18 06:00:00+00:00,Monday,0.0764,491.838,16.1,2.712008333,7.064983333,124.2503333,55.71363333,83.8,45.5,18.47475,119.75,90.84,365.575
2012-06-18 07:00:00+00:00,Monday,0.0764,749.106,16.1,11.03255833,6.780483333,126.2807917,56.08340833,69.25,45,18.55275,125.5,88.23425,370
2012-06-18 08:00:00+00:00,Monday,0.13583,1514.081,16.1,11.55248333,6.875316667,134.599075,57.00785833,62.6,47.25,17.96325,118.75,88.2285,358.75
2012-06-18 09:00:00+00:00,Monday,0.13583,2421.765,16.1,13.55175,7.159816667,171.6711083,54.35778333,61.95,46.25,15.97475,122.25,87.978,356
2012-06-18 10:00:00+00:00,Monday,0.13583,2745.39,15.6,12.02671667,16.263725,247.3217083,64.15695,53.625,47.5,16.828,122.25,82.85125,344.075
2012-06-18 11:00:00+00:00,Monday,0.13583,2990.453,16.1,16.032575,19.39321667,288.4546417,72.35375,53.475,47.75,16.51125,119.5,87.8065,357.275
2012-06-18 12:00:00+00:00,Monday,0.30269,3015.275,16.1,14.7451,21.14763333,299.45835,91.02769167,53.625,46,16.20025,121.25,92.48725,362.125
2012-06-18 13:00:00+00:00,Monday,0.30269,2873.036,16.1,15.0046,22.57008333,305.0912167,98.17678333,53.05,47,16.496,117.5,88.58225,359.35
2012-06-18 14:00:00+00:00,Monday,0.30269,2609.566,16.7,15.84341667,22.28560833,307.6456417,98.91634167,47.575,48.5,16.386,119.75,87.53375,349.475
2012-06-18 15:00:00+00:00,Monday,0.30269,2128.469,17,21.30030833,22.85455,315.5709583,99.40938333,48.425,47.5,16.775,123.5,85.72575,353.125
2012-06-18 16:00:00+00:00,Monday,0.30269,1473.995,19,23.11864167,23.18646667,318.0598833,90.78116667,49.275,48,15.935,120.25,85.83275,354.65
2012-06-18 17:00:00+00:00,Monday,0.30269,724.107,19,22.5887,25.22536667,327.4916667,89.67181667,46.925,46.75,16.94175,120.25,83.70125,350.675
2012-06-18 18:00:00+00:00,Monday,0.13583,159.639,21.7,22.69468333,26.36336667,319.3043583,89.42529167,50.025,47.5,16.1035,143.5,86.7665,357.025
2012-06-18 19:00:00+00:00,Monday,0.13583,0,21.7,22.62340833,26.12628333,321.3348083,87.51475833,55.725,49.25,16.86975,142,83.66675,357.95
2012-06-18 20:00:00+00:00,Monday,0.13583,0,21.1,21.22628333,24.7512,304.9602167,84.61815833,60.15,56.25,16.50775,145,81.25625,364.625
2012-06-18 21:00:00+00:00,Monday,0.0764,0,20.6,10.15354167,23.09164167,279.67785,76.359725,64.15,62.25,74.3255,183,85.18275,345
2012-06-18 22:00:00+00:00,Monday,0.0764,0,19.4,13.85785833,12.375625,204.616775,59.288175,79.975,71.25,84.1735,248.25,86.0965,359.1
2012-06-18 23:00:00+00:00,Monday,0.0764,0,20,8.347958333,9.909983333,170.2956333,53.679825,85.25,81.5,86.66425,260.5,100.2455,366.925
2012-06-19 00:00:00+00:00,Tuesday,0.0764,0,18.3,11.03074167,8.67715,148.2882,50.96811667,90.725,86.75,89.48275,283.75,113.952,378
2012-06-19 01:00:00+00:00,Tuesday,0.0764,0,18,9.076233333,8.440066667,140.0354417,54.04960833,99.375,89.25,89.3375,273.75,113.8835,391.85
2012-06-19 02:00:00+00:00,Tuesday,0.0764,0,17.2,3.801191667,7.728816667,143.7033417,64.89650833,95.625,85.75,96.16725,279.5,116.19,386.75
2012-06-19 03:00:00+00:00,Tuesday,0.0764,0,16.7,2.898408333,7.53915,138.4634917,61.87665,106.5,81.5,92.3055,269.75,117.6905,398.15
2012-06-19 04:00:00+00:00,Tuesday,0.0764,0,16,2.744883333,7.491733333,131.45515,59.65796667,99.45,85,90.5205,269.25,120.1275,392.925
2012-06-19 05:00:00+00:00,Tuesday,0.0764,91.373,16.1,2.792416667,7.25465,127.7872417,57.5009,93.625,86,89.80875,274,116.547,403.875
2012-06-19 06:00:00+00:00,Tuesday,0.0764,460.223,16.1,2.743066667,6.875316667,124.5778417,56.88459167,97.2,80.25,90.218,263.75,112.57225,393.375
2012-06-19 07:00:00+00:00,Tuesday,0.0764,1210.606,15.6,10.023775,6.97015,123.79185,57.00786667,81.05,67.75,84.41,241.25,101.9275,399.475
2012-06-19 08:00:00+00:00,Tuesday,0.13583,1867.816,16,11.61186667,6.875316667,127.1322667,57.00785,77.425,57.75,76.35525,147.25,97.40675,388.65
2012-06-19 09:00:00+00:00,Tuesday,0.13583,2344.935,16,13.56270833,7.159816667,156.2135083,55.28221667,71.025,60.5,77.0715,143,93.41725,371.875
2012-06-19 10:00:00+00:00,Tuesday,0.13583,2657.462,16.1,14.13196667,16.690475,220.270875,63.60229167,67.625,55,73.408,139.75,84.65,351.925
2012-06-19 11:00:00+00:00,Tuesday,0.13583,2692.044,16.7,19.62905833,19.77255,271.294075,70.25833333,67.025,51.5,19.07875,134.5,85.102,352.525
2012-06-19 12:00:00+00:00,Tuesday,0.30269,2935.292,17.2,19.74695,20.67346667,281.9703083,90.47300833,63.775,49.5,18.31275,132,85.1885,343.65
2012-06-19 13:00:00+00:00,Tuesday,0.30269,2875.322,17,21.324975,22.09594167,294.0874833,98.608175,53.675,48.25,16.79475,133.75,89.85925,354.6
2012-06-19 14:00:00+00:00,Tuesday,0.30269,2568.927,18.3,22.839975,21.95369167,296.3799417,101.4431833,54.775,47,16.8595,125,86.4545,336.775
2012-06-19 15:00:00+00:00,Tuesday,0.30269,1632.229,18.9,22.634375,22.901975,300.3753417,104.5246917,55.7,45,17.016,121.5,84.5535,344.325
2012-06-19 16:00:00+00:00,Tuesday,0.30269,1306.534,21,21.863175,23.23388333,311.2480583,101.6897,55.975,47.5,17.5775,120.25,82.3025,335.775
2012-06-19 17:00:00+00:00,Tuesday,0.30269,489.736,22.2,20.73195,23.85029167,317.1429167,88.562475,53.35,47.25,17.249,121.5,84.02675,353.275
2012-06-19 18:00:00+00:00,Tuesday,0.13583,141.603,22.8,20.82789167,25.84178333,323.954725,88.56246667,59.6,46.75,16.35575,144.75,87.60375,342.225
2012-06-19 19:00:00+00:00,Tuesday,0.13583,0,22.2,21.75443333,25.55728333,339.9363417,89.4253,63.225,46.75,17.0405,144,83.93475,350.6
2012-06-19 20:00:00+00:00,Tuesday,0.13583,0,21.1,18.87704167,24.98828333,341.2463083,86.03564167,71.425,52.5,17.978,145,84.407,337.3
2012-06-19 21:00:00+00:00,Tuesday,0.0764,0,20.6,8.297716667,24.08736667,326.96765,76.791125,71.55,61.75,18.41875,176.5,87.19925,348.75
2012-06-19 22:00:00+00:00,Tuesday,0.0764,0,20.6,11.2747,12.233375,221.8428333,58.17884167,83,69.25,72.955,250.75,89.61225,339.325
2012-06-19 23:00:00+00:00,Tuesday,0.0764,0,19.4,6.452866667,9.3884,193.5475583,53.18679167,90.3,80,88.85325,264.25,107.77225,364.675
2012-06-20 00:00:00+00:00,Wednesday,0.0764,0,18.9,9.36405,8.39265,177.172975,50.53669167,97.15,84.25,94.97375,273.75,116.45275,384.65
2012-06-20 01:00:00+00:00,Wednesday,0.0764,0,17.8,6.45105,8.2504,169.837175,54.11125,99.625,81.2,94.793,283,124.814,400.625
2012-06-20 02:00:00+00:00,Wednesday,0.0764,0,17.2,3.368966667,7.728816667,151.759625,65.636075,99.5,82.5,89.25425,281,120.1375,380.325
2012-06-20 03:00:00+00:00,Wednesday,0.0764,0,16.7,2.894725,8.013316667,142.524375,62.862725,101.8,85.25,93.72375,276.5,115.7565,384.6
2012-06-20 04:00:00+00:00,Wednesday,0.0764,0,17,2.757691667,8.866816667,137.2190167,59.41144167,104.075,84.25,89.5365,273.75,116.885,390.75
2012-06-20 05:00:00+00:00,Wednesday,0.0764,41.059,16.1,2.792391667,8.155566667,133.3546,56.946225,103.625,81.5,86.606,274,116.99025,406.525
2012-06-20 06:00:00+00:00,Wednesday,0.0764,331.457,16.1,2.779608333,8.297816667,127.1977667,56.39155833,101.85,75.75,88.83675,265.75,120.1965,393.6
2012-06-20 07:00:00+00:00,Wednesday,0.0764,923.551,16.7,9.582458333,7.918483333,125.7568,56.5148,89.35,67.25,84.2705,240.5,113.69825,379.75
2012-06-20 08:00:00+00:00,Wednesday,0.13583,1655.336,16.1,10.315275,8.060733333,129.8831917,56.88460833,84.825,60.75,78.43125,154.5,97.4255,388.55
2012-06-20 09:00:00+00:00,Wednesday,0.13583,1855.532,16.1,10.93021667,8.202983333,158.17845,53.92635833,82.525,59,76.12475,148.5,89.31675,369.575
2012-06-20 10:00:00+00:00,Wednesday,0.13583,2716.151,16.1,14.16761667,16.88014167,244.6362583,63.54064167,80.725,55,75.4995,147,84.4335,361.825
2012-06-20 11:00:00+00:00,Wednesday,0.13583,2883.349,16.7,16.594525,20.4838,293.4980167,69.95019167,77.975,53.5,20.62575,140,89.7895,350.4
2012-06-20 12:00:00+00:00,Wednesday,0.30269,2897.124,16.7,14.21696667,21.81144167,329.915075,90.04160833,74.65,48.5,19.31625,139,89.95975,350.175
2012-06-20 13:00:00+00:00,Wednesday,0.30269,2763.982,17,14.3202,24.4667,347.4031583,98.91634167,62.55,47.75,19.341,143.5,88.4,339.55
2012-06-20 14:00:00+00:00,Wednesday,0.30269,2470.523,17.8,14.7378,25.3202,353.1015,103.2304583,61.325,46,19.11175,134,97.06575,342.65
2012-06-20 15:00:00+00:00,Wednesday,0.30269,2023.394,18.9,14.71220833,26.4582,355.5249333,106.3119583,55.675,44.5,18.41175,127,84.31875,339.575
2012-06-20 16:00:00+00:00,Wednesday,0.30269,1401.002,20.6,14.07349167,28.26003333,356.7694,106.3735917,55.475,46.25,18.68675,127.75,84.59575,356.275
2012-06-20 17:00:00+00:00,Wednesday,0.30269,697.933,21,13.852375,29.5877,357.2278833,101.3199083,55.1,47,20.0205,126,80.98325,351.9
2012-06-20 18:00:00+00:00,Wednesday,0.13583,151.708,21.7,14.16395,29.39803333,362.0092667,86.528675,68.05,45.75,18.48,147.5,87.50875,340.9
2012-06-20 19:00:00+00:00,Wednesday,0.13583,0,22.2,14.66468333,31.67399167,365.0222,85.91236667,63.55,44,18.96125,147,86.73175,343.8
2012-06-20 20:00:00+00:00,Wednesday,0.13583,0,22.2,15.00735,28.54453333,359.978825,86.96009167,66.825,51.75,19.5115,149,81.033,354.9
2012-06-20 21:00:00+00:00,Wednesday,0.0764,0,22.2,8.165225,27.83328333,344.6522167,76.976025,83.75,59.75,76.3205,181,83.48325,348.6
2012-06-20 22:00:00+00:00,Wednesday,0.0764,0,21.7,10.66066667,12.8972,225.7727417,58.30208333,86.825,70.75,85.18125,234.25,85.9035,369.675
2012-06-20 23:00:00+00:00,Wednesday,0.0764,0,21.7,6.123916667,10.2419,191.5825917,53.24841667,92.575,76,86.318,262,104.7245,396.7
2012-06-21 00:00:00+00:00,Thursday,0.0764,0,20,9.485583333,8.96165,169.5096667,50.65996667,102.975,75,87.2125,268,120.6445,411.275
2012-06-21 01:00:00+00:00,Thursday,0.0764,0,18.9,6.366966667,8.487483333,156.1480167,54.17286667,104.525,80,86.254,268.75,121.32225,449.325
2012-06-21 02:00:00+00:00,Thursday,0.0764,0,17.8,3.411008333,8.297816667,146.126775,65.45118333,102.75,75.75,88.1495,267.5,114.594,437.075
2012-06-21 03:00:00+00:00,Thursday,0.0764,0,17,2.927641667,8.345233333,138.9874583,63.29414167,96.55,78.75,87.3625,278.5,117.858,408.575
2012-06-21 04:00:00+00:00,Thursday,0.0764,0,16.7,2.755866667,8.771983333,137.0225,59.84285,101.3,79.5,91.01925,270.75,126.22775,422.25
2012-06-21 05:00:00+00:00,Thursday,0.0764,71.052,16.7,2.767733333,8.155566667,132.3066417,57.562525,100.875,78.5,86.36675,268.5,127.1285,410.175
2012-06-21 06:00:00+00:00,Thursday,0.0764,456.671,16.7,2.733908333,8.155566667,128.4422333,56.82295833,96,78,82.79725,275.5,117.72575,385.225
2012-06-21 07:00:00+00:00,Thursday,0.0764,1163.95,16.7,9.661025,8.060733333,128.3767333,56.8846,90,62,80.53975,245.75,106.61525,393.175
2012-06-21 08:00:00+00:00,Thursday,0.13583,1798.114,16.1,10.61953333,8.013316667,133.6821,57.50090833,83.6,58.25,73.098,146.5,100.648,384.875
2012-06-21 09:00:00+00:00,Thursday,0.13583,2274.978,16.1,11.46108333,7.9659,164.9247917,54.04961667,78.625,54.75,72.57,139.75,92.6615,364.625
2012-06-21 10:00:00+00:00,Thursday,0.13583,2581.631,16,14.2069,18.39745833,253.216525,62.801075,74.7,55,75.494,138.75,92.81075,358.625
2012-06-21 11:00:00+00:00,Thursday,0.13583,2841.079,16.1,16.28293333,21.24246667,309.2176083,69.64204167,72.525,51.5,19.54725,137.5,92.4275,360.7
2012-06-21 12:00:00+00:00,Thursday,0.30269,2867.315,16.7,14.01044167,24.56154167,326.9021583,87.88454167,72.3,49,18.51275,140.75,90.545,357.2
2012-06-21 13:00:00+00:00,Thursday,0.30269,2822.417,16.7,14.633625,27.26428333,331.8800333,93.92430833,61.475,47.5,23.19025,138.5,82.9695,359.65
2012-06-21 14:00:00+00:00,Thursday,0.30269,2518.126,17.2,15.54919167,27.64361667,344.521225,96.88253333,57,46.75,17.2168,132.75,84.45675,354.25
2012-06-21 15:00:00+00:00,Thursday,0.30269,2059.05,18,16.76539167,28.1652,352.119025,94.66386667,54.275,46,16.129,123.25,81.51925,357.325
2012-06-21 16:00:00+00:00,Thursday,0.30269,1433.719,20,15.95855833,28.7342,350.4815667,84.00184167,55.45,46.25,15.87575,120.25,79.52325,349.45
2012-06-21 17:00:00+00:00,Thursday,0.30269,709.056,21,16.01429167,29.96703333,354.67345,85.3577,55.375,48.25,16.745,120.25,86.69275,353.6
2012-06-21 18:00:00+00:00,Thursday,0.13583,129.86,22.8,16.28111667,29.44545,357.9483667,87.63800833,56.15,47,16.36975,145,82.79825,349.55
2012-06-21 19:00:00+00:00,Thursday,0.13583,0,22.2,16.412675,29.06611667,359.4548333,87.39149167,61.3,45.5,16.913,142,86.2115,350.15
2012-06-21 20:00:00+00:00,Thursday,0.13583,0,22.2,15.102375,28.68678333,356.8349167,84.37164167,68.525,50.5,17.4185,145,87.85,348.925
2012-06-21 21:00:00+00:00,Thursday,0.0764,0,21.1,8.258416667,27.21686667,340.3293333,75.49689167,72.625,60.5,74.2595,178.75,82.79975,357
2012-06-21 22:00:00+00:00,Thursday,0.0764,0,21.1,11.15955,12.8972,216.99595,57.993925,89.05,67.5,85.69125,223.75,89.941,359.275
2012-06-21 23:00:00+00:00,Thursday,0.0764,0,19.4,6.788216667,9.625483333,181.9543417,53.12515833,89.1,81.75,90.55225,257.75,106.235,370.4
2012-06-22 00:00:00+00:00,Friday,0.0764,0,18.3,9.535841667,8.440066667,173.9635583,50.47506667,101.15,90.25,89.40475,271.5,114.476,376.425
2012-06-22 01:00:00+00:00,Friday,0.0764,0,17.2,6.436416667,8.67715,169.4441583,53.6182,112.975,94.25,88.995,276.75,113.83425,391.725
2012-06-22 02:00:00+00:00,Friday,0.0764,0,16.7,3.364408333,7.776233333,166.4312417,64.52670833,100.525,87.75,90.4715,279.25,120.431,374.05
2012-06-22 03:00:00+00:00,Friday,0.0764,0,16.7,2.914841667,7.6814,163.4183083,60.76729167,98.675,97.5,89.9765,281.25,116.93575,382.725
2012-06-22 04:00:00+00:00,Friday,0.0764,0,17,2.787833333,7.918483333,160.0779,58.98003333,103,97.25,90.4865,286.75,129.29525,395.575
2012-06-22 05:00:00+00:00,Friday,0.0764,74.078,16,2.781441667,7.586566667,154.7070417,56.69971667,106.125,88.5,91.86775,280.5,120.871,389.35
2012-06-22 06:00:00+00:00,Friday,0.0764,461.62,16.1,2.75035,7.53915,151.3666167,56.51481667,114.125,83.25,89.21825,280.5,120.85125,385.7
2012-06-22 07:00:00+00:00,Friday,0.0764,1195.087,16.1,9.76885,7.302066667,151.6941167,56.14504167,99.8,64.25,84.65125,266.25,114.368,393.4
